instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
3635,2011-06-05,spring,2011,June,8,no,sunday,no,2,24.599999999999998,29.544999999999998,73.0,25.369999999999997,24,74,98,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3636,2011-06-05,spring,2011,June,9,no,sunday,no,2,24.599999999999998,28.79,78.0,19.400000000000002,53,111,164,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3637,2011-06-05,spring,2011,June,10,no,sunday,no,2,25.419999999999998,29.544999999999998,73.0,8.959999999999999,83,168,251,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3638,2011-06-05,spring,2011,June,11,no,sunday,no,2,26.240000000000002,30.305,69.0,10.45,121,214,335,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3639,2011-06-05,spring,2011,June,12,no,sunday,no,2,26.240000000000002,30.305,69.0,10.45,123,212,335,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3640,2011-06-05,spring,2011,June,13,no,sunday,no,1,27.060000000000002,31.06,65.0,10.45,154,213,367,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3641,2011-06-05,spring,2011,June,14,no,sunday,no,1,28.7,32.574999999999996,57.99999999999999,16.42,161,224,385,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3642,2011-06-05,spring,2011,June,15,no,sunday,no,1,28.7,32.574999999999996,54.0,0.0,161,256,417,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3643,2011-06-05,spring,2011,June,16,no,sunday,no,1,29.52,33.335,51.0,8.959999999999999,138,260,398,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3644,2011-06-05,spring,2011,June,17,no,sunday,no,1,30.34,33.335,51.0,0.0,126,264,390,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3645,2011-06-05,spring,2011,June,18,no,sunday,no,1,28.7,32.574999999999996,57.99999999999999,10.45,124,239,363,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3646,2011-06-05,spring,2011,June,19,no,sunday,no,1,27.880000000000003,31.819999999999997,65.0,16.42,108,249,357,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3647,2011-06-05,spring,2011,June,20,no,sunday,no,1,27.060000000000002,31.06,69.0,19.400000000000002,84,195,279,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3648,2011-06-05,spring,2011,June,21,no,sunday,no,1,26.240000000000002,30.305,73.0,16.42,54,111,165,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3649,2011-06-05,spring,2011,June,22,no,sunday,no,1,26.240000000000002,29.544999999999998,78.0,22.39,36,94,130,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3650,2011-06-05,spring,2011,June,23,no,sunday,no,1,25.419999999999998,29.544999999999998,78.0,13.43,25,61,86,2,26.581653000000003,30.8402,65.25,13.869200000000001,1685,3221,4906
3651,2011-06-06,spring,2011,June,0,no,monday,yes,1,25.419999999999998,29.544999999999998,78.0,13.43,11,18,29,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3652,2011-06-06,spring,2011,June,1,no,monday,yes,1,24.599999999999998,28.03,83.0,13.43,9,5,14,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3653,2011-06-06,spring,2011,June,2,no,monday,yes,1,23.779999999999998,27.275,88.0,10.45,4,4,8,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3654,2011-06-06,spring,2011,June,3,no,monday,yes,1,23.779999999999998,27.275,88.0,0.0,2,3,5,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3655,2011-06-06,spring,2011,June,4,no,monday,yes,1,22.96,26.515,94.0,10.45,4,4,8,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3656,2011-06-06,spring,2011,June,5,no,monday,yes,1,22.96,26.515,88.0,8.959999999999999,7,24,31,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3657,2011-06-06,spring,2011,June,6,no,monday,yes,1,23.779999999999998,27.275,88.0,0.0,11,101,112,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3658,2011-06-06,spring,2011,June,7,no,monday,yes,1,25.419999999999998,29.544999999999998,78.0,10.45,18,281,299,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3659,2011-06-06,spring,2011,June,8,no,monday,yes,1,26.240000000000002,30.305,73.0,8.959999999999999,28,410,438,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3660,2011-06-06,spring,2011,June,9,no,monday,yes,1,28.7,32.574999999999996,57.99999999999999,16.42,26,162,188,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3661,2011-06-06,spring,2011,June,10,no,monday,yes,1,29.52,33.335,51.0,22.39,31,64,95,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3662,2011-06-06,spring,2011,June,11,no,monday,yes,1,30.34,33.335,42.0,13.43,39,72,111,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3663,2011-06-06,spring,2011,June,12,no,monday,yes,1,31.16,33.335,37.0,16.42,25,128,153,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3664,2011-06-06,spring,2011,June,13,no,monday,yes,1,31.98,34.089999999999996,35.0,0.0,28,152,180,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3665,2011-06-06,spring,2011,June,14,no,monday,yes,1,31.98,34.089999999999996,31.0,13.43,46,99,145,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3666,2011-06-06,spring,2011,June,15,no,monday,yes,1,32.800000000000004,34.849999999999994,28.999999999999996,19.400000000000002,38,127,165,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3667,2011-06-06,spring,2011,June,16,no,monday,yes,1,31.16,33.335,33.0,13.43,34,233,267,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3668,2011-06-06,spring,2011,June,17,no,monday,yes,1,31.98,34.089999999999996,33.0,28.360000000000003,63,516,579,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3669,2011-06-06,spring,2011,June,18,no,monday,yes,1,31.16,33.335,31.0,13.43,56,500,556,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3670,2011-06-06,spring,2011,June,19,no,monday,yes,1,29.52,33.335,54.0,19.400000000000002,64,343,407,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3671,2011-06-06,spring,2011,June,20,no,monday,yes,1,27.880000000000003,31.819999999999997,61.0,13.43,59,277,336,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3672,2011-06-06,spring,2011,June,21,no,monday,yes,1,27.060000000000002,31.06,56.99999999999999,8.959999999999999,29,160,189,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3673,2011-06-06,spring,2011,June,22,no,monday,yes,1,27.060000000000002,31.06,61.0,8.959999999999999,36,137,173,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3674,2011-06-06,spring,2011,June,23,no,monday,yes,1,26.240000000000002,30.305,69.0,8.959999999999999,5,55,60,1,27.811653,31.0929,60.0,12.1896,673,3875,4548
3675,2011-06-07,spring,2011,June,0,no,tuesday,yes,1,26.240000000000002,30.305,65.0,8.959999999999999,5,15,20,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3676,2011-06-07,spring,2011,June,1,no,tuesday,yes,1,25.419999999999998,30.305,69.0,13.43,2,2,4,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3677,2011-06-07,spring,2011,June,2,no,tuesday,yes,1,24.599999999999998,29.544999999999998,73.0,8.959999999999999,3,2,5,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3678,2011-06-07,spring,2011,June,3,no,tuesday,yes,1,24.599999999999998,29.544999999999998,73.0,8.959999999999999,1,1,2,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3679,2011-06-07,spring,2011,June,4,no,tuesday,yes,1,23.779999999999998,27.275,83.0,13.43,2,3,5,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3680,2011-06-07,spring,2011,June,5,no,tuesday,yes,1,23.779999999999998,27.275,88.0,16.42,2,30,32,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3681,2011-06-07,spring,2011,June,6,no,tuesday,yes,1,24.599999999999998,28.79,78.0,13.43,10,116,126,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3682,2011-06-07,spring,2011,June,7,no,tuesday,yes,2,26.240000000000002,30.305,69.0,19.400000000000002,23,311,334,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3683,2011-06-07,spring,2011,June,8,no,tuesday,yes,2,27.880000000000003,31.819999999999997,61.0,13.43,45,432,477,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3684,2011-06-07,spring,2011,June,9,no,tuesday,yes,2,29.52,33.335,57.99999999999999,22.39,27,190,217,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3685,2011-06-07,spring,2011,June,10,no,tuesday,yes,2,31.16,34.089999999999996,48.0,19.400000000000002,37,86,123,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3686,2011-06-07,spring,2011,June,11,no,tuesday,yes,2,31.16,34.849999999999994,52.0,25.369999999999997,38,113,151,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3687,2011-06-07,spring,2011,June,12,no,tuesday,yes,2,32.800000000000004,36.364999999999995,46.0,28.360000000000003,42,141,183,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3688,2011-06-07,spring,2011,June,13,no,tuesday,yes,2,32.800000000000004,36.364999999999995,43.0,25.369999999999997,55,141,196,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3689,2011-06-07,spring,2011,June,14,no,tuesday,yes,2,32.800000000000004,36.364999999999995,43.0,28.360000000000003,34,112,146,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3690,2011-06-07,spring,2011,June,15,no,tuesday,yes,2,33.62,37.12,41.0,32.84,56,127,183,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3691,2011-06-07,spring,2011,June,16,no,tuesday,yes,1,32.800000000000004,35.605,38.0,22.39,55,253,308,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3692,2011-06-07,spring,2011,June,17,no,tuesday,yes,1,32.800000000000004,36.364999999999995,43.0,25.369999999999997,64,475,539,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3693,2011-06-07,spring,2011,June,18,no,tuesday,yes,1,31.98,34.849999999999994,46.0,28.360000000000003,72,479,551,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3694,2011-06-07,spring,2011,June,19,no,tuesday,yes,1,31.16,34.089999999999996,48.0,25.369999999999997,69,355,424,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3695,2011-06-07,spring,2011,June,20,no,tuesday,yes,1,30.34,34.089999999999996,56.00000000000001,13.43,45,301,346,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3696,2011-06-07,spring,2011,June,21,no,tuesday,yes,1,29.52,34.089999999999996,70.0,13.43,31,187,218,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3697,2011-06-07,spring,2011,June,22,no,tuesday,yes,1,28.7,32.574999999999996,65.0,13.43,27,126,153,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3698,2011-06-07,spring,2011,June,23,no,tuesday,yes,1,27.880000000000003,31.819999999999997,79.0,10.45,18,72,90,1,29.0075,32.7975,59.791700000000006,18.7808,763,4070,4833
3699,2011-06-08,spring,2011,June,0,no,wednesday,yes,1,27.060000000000002,29.544999999999998,89.0,13.43,12,29,41,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3700,2011-06-08,spring,2011,June,1,no,wednesday,yes,1,27.060000000000002,30.305,78.0,0.0,3,20,23,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3701,2011-06-08,spring,2011,June,2,no,wednesday,yes,1,26.240000000000002,28.79,89.0,8.959999999999999,0,7,7,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3702,2011-06-08,spring,2011,June,3,no,wednesday,yes,1,26.240000000000002,28.79,89.0,8.959999999999999,2,1,3,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3703,2011-06-08,spring,2011,June,4,no,wednesday,yes,1,25.419999999999998,28.79,83.0,0.0,0,6,6,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3704,2011-06-08,spring,2011,June,5,no,wednesday,yes,1,25.419999999999998,28.03,88.0,0.0,0,21,21,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3705,2011-06-08,spring,2011,June,6,no,wednesday,yes,1,26.240000000000002,28.79,89.0,13.43,13,103,116,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3706,2011-06-08,spring,2011,June,7,no,wednesday,yes,1,27.060000000000002,31.06,74.0,10.45,24,329,353,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3707,2011-06-08,spring,2011,June,8,no,wednesday,yes,1,31.16,35.605,57.99999999999999,16.42,46,435,481,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3708,2011-06-08,spring,2011,June,9,no,wednesday,yes,1,31.16,35.605,57.99999999999999,16.42,34,168,202,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3709,2011-06-08,spring,2011,June,10,no,wednesday,yes,1,33.62,37.12,43.0,22.39,27,63,90,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3710,2011-06-08,spring,2011,June,11,no,wednesday,yes,1,34.44,37.88,41.0,19.400000000000002,28,106,134,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3711,2011-06-08,spring,2011,June,12,no,wednesday,yes,1,36.08,40.910000000000004,42.0,13.43,15,134,149,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3712,2011-06-08,spring,2011,June,13,no,wednesday,yes,1,36.9,42.425000000000004,42.0,0.0,20,116,136,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3713,2011-06-08,spring,2011,June,14,no,wednesday,yes,1,37.72,43.94,40.0,25.369999999999997,44,111,155,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3714,2011-06-08,spring,2011,June,15,no,wednesday,yes,1,37.72,43.94,40.0,16.42,28,100,128,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3715,2011-06-08,spring,2011,June,16,no,wednesday,yes,1,37.72,43.94,40.0,22.39,34,199,233,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3716,2011-06-08,spring,2011,June,17,no,wednesday,yes,1,37.72,42.425000000000004,35.0,22.39,80,426,506,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3717,2011-06-08,spring,2011,June,18,no,wednesday,yes,1,36.9,40.910000000000004,37.0,22.39,61,398,459,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3718,2011-06-08,spring,2011,June,19,no,wednesday,yes,1,33.62,40.150000000000006,59.0,13.43,61,323,384,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3719,2011-06-08,spring,2011,June,20,no,wednesday,yes,1,32.800000000000004,39.395,63.0,13.43,55,225,280,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3720,2011-06-08,spring,2011,June,21,no,wednesday,yes,1,32.800000000000004,40.150000000000006,66.0,13.43,34,168,202,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3721,2011-06-08,spring,2011,June,22,no,wednesday,yes,1,31.16,37.12,75.0,16.42,37,139,176,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3722,2011-06-08,spring,2011,June,23,no,wednesday,yes,1,31.16,37.12,75.0,19.400000000000002,18,98,116,1,31.809153,36.36395,62.20830000000001,13.6817,676,3725,4401
3723,2011-06-09,spring,2011,June,0,no,thursday,yes,2,30.34,35.605,79.0,13.43,7,40,47,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3724,2011-06-09,spring,2011,June,1,no,thursday,yes,1,30.34,35.605,79.0,10.45,3,13,16,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3725,2011-06-09,spring,2011,June,2,no,thursday,yes,2,29.52,35.605,84.0,16.42,0,6,6,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3726,2011-06-09,spring,2011,June,3,no,thursday,yes,2,29.52,35.605,84.0,10.45,0,2,2,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3727,2011-06-09,spring,2011,June,4,no,thursday,yes,2,29.52,34.849999999999994,79.0,8.959999999999999,2,4,6,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3728,2011-06-09,spring,2011,June,5,no,thursday,yes,2,28.7,33.335,84.0,0.0,1,19,20,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3729,2011-06-09,spring,2011,June,6,no,thursday,yes,2,29.52,35.605,84.0,8.959999999999999,13,105,118,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3730,2011-06-09,spring,2011,June,7,no,thursday,yes,2,29.52,34.849999999999994,79.0,13.43,31,283,314,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3731,2011-06-09,spring,2011,June,8,no,thursday,yes,2,31.16,36.364999999999995,70.0,10.45,32,400,432,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3732,2011-06-09,spring,2011,June,9,no,thursday,yes,1,34.44,39.395,49.0,0.0,20,148,168,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3733,2011-06-09,spring,2011,June,10,no,thursday,yes,1,35.26,40.910000000000004,50.0,28.360000000000003,20,74,94,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3734,2011-06-09,spring,2011,June,11,no,thursday,yes,1,36.9,42.425000000000004,42.0,22.39,36,82,118,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3735,2011-06-09,spring,2011,June,12,no,thursday,yes,1,37.72,42.425000000000004,35.0,19.400000000000002,40,100,140,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3736,2011-06-09,spring,2011,June,13,no,thursday,yes,1,36.9,40.910000000000004,37.0,8.959999999999999,18,118,136,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3737,2011-06-09,spring,2011,June,14,no,thursday,yes,1,37.72,43.94,40.0,19.400000000000002,25,93,118,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3738,2011-06-09,spring,2011,June,15,no,thursday,yes,1,38.54,41.665,31.0,16.42,18,86,104,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3739,2011-06-09,spring,2011,June,16,no,thursday,yes,1,37.72,41.665,33.0,13.43,30,170,200,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3740,2011-06-09,spring,2011,June,17,no,thursday,yes,1,36.9,40.910000000000004,37.0,25.369999999999997,54,355,409,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3741,2011-06-09,spring,2011,June,18,no,thursday,yes,1,36.08,40.150000000000006,39.0,28.360000000000003,52,414,466,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3742,2011-06-09,spring,2011,June,19,no,thursday,yes,2,34.44,37.12,39.0,32.84,55,271,326,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3743,2011-06-09,spring,2011,June,20,no,thursday,yes,2,32.800000000000004,36.364999999999995,43.0,19.400000000000002,40,214,254,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3744,2011-06-09,spring,2011,June,21,no,thursday,yes,3,31.16,34.849999999999994,52.0,0.0,29,142,171,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3745,2011-06-09,spring,2011,June,22,no,thursday,yes,2,30.34,34.089999999999996,57.99999999999999,16.42,22,131,153,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3746,2011-06-09,spring,2011,June,23,no,thursday,yes,2,30.34,34.849999999999994,56.99999999999999,16.42,15,82,97,2,33.141653,37.87895,56.833299999999994,14.988299999999999,563,3352,3915
3747,2011-06-10,spring,2011,June,0,no,friday,yes,3,28.7,32.574999999999996,65.0,22.39,8,61,69,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3748,2011-06-10,spring,2011,June,1,no,friday,yes,3,28.7,32.574999999999996,65.0,22.39,5,18,23,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3749,2011-06-10,spring,2011,June,2,no,friday,yes,1,27.880000000000003,31.819999999999997,69.0,16.42,6,7,13,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3750,2011-06-10,spring,2011,June,3,no,friday,yes,1,27.880000000000003,31.819999999999997,69.0,16.42,3,3,6,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3751,2011-06-10,spring,2011,June,4,no,friday,yes,1,27.060000000000002,30.305,78.0,16.42,0,4,4,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3752,2011-06-10,spring,2011,June,5,no,friday,yes,1,27.060000000000002,30.305,78.0,16.42,0,28,28,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3753,2011-06-10,spring,2011,June,6,no,friday,yes,1,27.060000000000002,30.305,78.0,8.959999999999999,10,94,104,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3754,2011-06-10,spring,2011,June,7,no,friday,yes,1,29.52,34.089999999999996,66.0,10.45,25,242,267,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3755,2011-06-10,spring,2011,June,8,no,friday,yes,1,30.34,34.089999999999996,57.99999999999999,13.43,29,423,452,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3756,2011-06-10,spring,2011,June,9,no,friday,yes,1,31.16,34.849999999999994,55.00000000000001,0.0,37,176,213,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3757,2011-06-10,spring,2011,June,10,no,friday,yes,1,31.98,35.605,52.0,0.0,23,88,111,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
3758,2011-06-10,spring,2011,June,11,no,friday,yes,1,33.62,37.88,46.0,0.0,46,107,153,1,30.955000000000002,35.1646,60.5,14.0554,815,3771,4586
